,Harvest_Year,Field_Name,Latitude,Longitude,Crop_Area_ha,Total_Wet_Mass_Harvested_kg,Dry_Finished_Yield_Mass_kg,Soil_Organic_Matter,Soil_Drainage,Soil_pH,Fertilizer_Type,Application_Rate_Unit_kg/ha,Application_Method,N_as_Urea_%,N_as_Nitrate_%,N_as_Ammonium_%,P_as_Phosphorus_%,P_as_P2O5_%,K_as_Potassium_%,K_as_K2O_%,Crop_Protection_Application_Doses,Machine,Num_Passes,Total_Water_Applied_mm,result,value,unit
10569,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,250,Incorporate,0,0,0,0,0,0,60,22,pneumatic drill,3,350,machinery_fuel_usage,3864.06,litre
10570,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,herbicide spraying,15,350,emissions_total,148413.67,kgCO2e
10571,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,herbicide spraying,15,350,emissions_per_area,1192.08,kgCO2e/ha
10572,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,herbicide spraying,15,350,emissions_per_product,0.31,kgCO2e/kg
10573,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10574,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,herbicide spraying,15,350,machinery_fuel_usage,3864.06,litre
10575,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,pneumatic drill,3,350,emissions_total,148413.67,kgCO2e
10576,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,pneumatic drill,3,350,emissions_per_area,1192.08,kgCO2e/ha
10577,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,pneumatic drill,3,350,emissions_per_product,0.31,kgCO2e/kg
10578,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10579,2020,M6I20139,"S 16Â° 27' 35,20""","W 48Â° 24' 42,50""",124.5,835150,471690,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,22,pneumatic drill,3,350,machinery_fuel_usage,3864.06,litre
10580,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_total,136533.95,kgCO2e
10581,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_per_area,1950.48,kgCO2e/ha
10582,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_per_product,0.42,kgCO2e/kg
10583,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10584,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,2172.56,litre
10585,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_total,136533.95,kgCO2e
10586,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_per_area,1950.48,kgCO2e/ha
10587,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_per_product,0.42,kgCO2e/kg
10588,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10589,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,192,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,2172.56,litre
10590,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_total,136533.95,kgCO2e
10591,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_per_area,1950.48,kgCO2e/ha
10592,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_per_product,0.42,kgCO2e/kg
10593,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10594,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,machinery_fuel_usage,2172.56,litre
10595,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_total,136533.95,kgCO2e
10596,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_per_area,1950.48,kgCO2e/ha
10597,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_per_product,0.42,kgCO2e/kg
10598,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10599,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,machinery_fuel_usage,2172.56,litre
10600,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,136533.95,kgCO2e
10601,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1950.48,kgCO2e/ha
10602,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.42,kgCO2e/kg
10603,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10604,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,2172.56,litre
10605,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_total,136533.95,kgCO2e
10606,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_area,1950.48,kgCO2e/ha
10607,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_product,0.42,kgCO2e/kg
10608,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10609,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,2172.56,litre
10610,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,136533.95,kgCO2e
10611,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1950.48,kgCO2e/ha
10612,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.42,kgCO2e/kg
10613,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10614,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,2172.56,litre
10615,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_total,136533.95,kgCO2e
10616,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_area,1950.48,kgCO2e/ha
10617,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_product,0.42,kgCO2e/kg
10618,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10619,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,2172.56,litre
10620,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,136533.95,kgCO2e
10621,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1950.48,kgCO2e/ha
10622,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.42,kgCO2e/kg
10623,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10624,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,2172.56,litre
10625,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_total,136533.95,kgCO2e
10626,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_area,1950.48,kgCO2e/ha
10627,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_product,0.42,kgCO2e/kg
10628,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10629,2020,M6I2079,"S 16Â° 27' 49,00""","W 48Â° 14' 50,00""",70,649360,328710,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,2172.56,litre
10630,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_total,44509.26,kgCO2e
10631,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_per_area,1935.19,kgCO2e/ha
10632,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,emissions_per_product,0.43,kgCO2e/kg
10633,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10634,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,713.84,litre
10635,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_total,44509.26,kgCO2e
10636,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_per_area,1935.19,kgCO2e/ha
10637,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,emissions_per_product,0.43,kgCO2e/kg
10638,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10639,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Monoammonium phosphate - 11% N / 52% P2O5,193,Incorporate,0,0,11,0,52,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,713.84,litre
10640,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_total,44509.26,kgCO2e
10641,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_per_area,1935.19,kgCO2e/ha
10642,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,emissions_per_product,0.43,kgCO2e/kg
10643,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10644,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,herbicide spraying,15,350,machinery_fuel_usage,713.84,litre
10645,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_total,44509.26,kgCO2e
10646,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_per_area,1935.19,kgCO2e/ha
10647,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,emissions_per_product,0.43,kgCO2e/kg
10648,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10649,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Muriate of potash / Potassium chloride - 60% K2O,162,Incorporate,0,0,0,0,0,0,60,8,pneumatic drill,3,350,machinery_fuel_usage,713.84,litre
10650,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,44509.26,kgCO2e
10651,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1935.19,kgCO2e/ha
10652,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.43,kgCO2e/kg
10653,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10654,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,713.84,litre
10655,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_total,44509.26,kgCO2e
10656,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_area,1935.19,kgCO2e/ha
10657,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_product,0.43,kgCO2e/kg
10658,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10659,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,200,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,713.84,litre
10660,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,44509.26,kgCO2e
10661,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1935.19,kgCO2e/ha
10662,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.43,kgCO2e/kg
10663,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,soil_organic_carbon,1.45,%
10664,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,machinery_fuel_usage,713.84,litre
10665,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_total,44509.26,kgCO2e
10666,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_area,1935.19,kgCO2e/ha
10667,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,emissions_per_product,0.43,kgCO2e/kg
10668,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,soil_organic_carbon,1.45,%
10669,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,250,Incorporate,46,0,0,0,0,0,0,8,pneumatic drill,3,350,machinery_fuel_usage,713.84,litre
10670,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_total,44509.26,kgCO2e
10671,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_area,1935.19,kgCO2e/ha
10672,2020,M6I2080,"S 16Â° 27' 56,20""","W 48Â° 14' 21,50""",23,201220,103630,2.5,good,5.5,Urea - 46% N,150,Incorporate,46,0,0,0,0,0,0,8,herbicide spraying,15,350,emissions_per_product,0.43,kgCO2e/kg
